"INTL 190",SE,E00,M,6:00p-8:50p,RBC,1328,,
"INTL 190",SE,F00,Th,10:00a-12:50p,RBC,1328,Kshatriya, Krista C        ,
"INTL 190",SE,G00,F,11:00a-1:50p,RBC,1201,Ravanilla, Nico          ,
"INTL 190",SE,H00,Tu,9:30a-12:20p,RBC,1328,Lettieri, Michael Joseph      ,
"INTL 190",SE,I00,TuTh,12:30p-1:50p,RBC,3202,Lee, Munseob            ,
"INTL 190H",SE,A00,Th,12:30p-3:20p,RBC,1201,Bergman, Matthew Edward      ,
"JAPN 10A",LE,A00,TuTh,8:00a-9:20a,SOLIS,109,Kamioka, Sachiko          ,
"JAPN 10A",TU,A01,MWF,8:00a-8:50a,YORK,4060B,Kamioka, Sachiko          ,
"JAPN 10A",TU,A02,MWF,9:00a-9:50a,YORK,4060B,Kamioka, Sachiko          ,
"JAPN 10A",LE,B00,TuTh,9:30a-10:50a,CENTR,220,Maruyama, Rie           ,
"JAPN 10A",TU,B01,MWF,9:00a-9:50a,CENTR,206,Maruyama, Rie           ,
"JAPN 10A",TU,B02,MWF,10:00a-10:50a,CENTR,206,Maruyama, Rie           ,
"JAPN 10A",LE,C00,TuTh,9:30a-10:50a,YORK,3000A,Ross, Kayoko F           ,
"JAPN 10A",TU,C01,MWF,9:00a-9:50a,CENTR,223,Ross, Kayoko F           ,
"JAPN 10A",TU,C02,MWF,10:00a-10:50a,CENTR,223,Ross, Kayoko F           ,
"JAPN 10A",LE,D00,TuTh,9:30a-10:50a,SOLIS,109,Kamioka, Sachiko          ,
"JAPN 10A",TU,D01,MWF,10:00a-10:50a,YORK,4060B,Kamioka, Sachiko          ,
"JAPN 10A",TU,D02,MWF,11:00a-11:50a,YORK,4060B,Kamioka, Sachiko          ,
"JAPN 10A",LE,E00,TuTh,11:00a-12:20p,SOLIS,109,Takeda, Izumi           ,
"JAPN 10A",TU,E01,MWF,11:00a-11:50a,MANDE,B-146,Takeda, Izumi           ,
"JAPN 10A",TU,E02,MWF,12:00p-12:50p,MANDE,B-146,Takeda, Izumi           ,
"JAPN 10A",LE,F00,TuTh,11:00a-12:20p,CENTR,220,Maruyama, Rie           ,
"JAPN 10A",TU,F01,MWF,11:00a-11:50a,CENTR,224C,Maruyama, Rie           ,
"JAPN 10A",TU,F02,MWF,12:00p-12:50p,CENTR,224C,Maruyama, Rie           ,
"JAPN 10A",LE,G00,TuTh,12:30p-1:50p,SOLIS,109,Takeda, Izumi           ,
"JAPN 10A",TU,G01,MWF,12:00p-12:50p,YORK,4060B,Takeda, Izumi           ,
"JAPN 10A",TU,G02,MWF,1:00p-1:50p,YORK,4060B,Takeda, Izumi           ,
"JAPN 10A",LE,H00,TuTh,12:30p-1:50p,YORK,3000A,Iwamoto, Naoki           ,
"JAPN 10A",TU,H01,MWF,1:00p-1:50p,YORK,3050A,Iwamoto, Naoki           ,
"JAPN 10A",TU,H02,MWF,2:00p-2:50p,YORK,3050A,Iwamoto, Naoki           ,
"JAPN 10A",LE,I00,TuTh,12:30p-1:50p,CENTR,220,Ross, Kayoko F           ,
"JAPN 10A",TU,I01,MWF,12:00p-12:50p,CENTR,204,Ross, Kayoko F           ,
"JAPN 10A",TU,I02,MWF,6:00p-6:50p,YORK,4060A,Ross, Kayoko F           ,
"JAPN 10A",LE,J00,TuTh,2:00p-3:20p,SOLIS,109,Simpson, Junko Tokuda       ,
"JAPN 10A",TU,J01,MWF,2:00p-2:50p,YORK,4060B,Simpson, Junko Tokuda       ,
"JAPN 10A",TU,J02,MWF,3:00p-3:50p,YORK,4060B,Simpson, Junko Tokuda       ,
"JAPN 10A",LE,K00,TuTh,3:30p-4:50p,CENTR,205,Iwamoto, Naoki           ,
"JAPN 10A",TU,K01,MWF,8:00a-8:50a,CENTR,206,Iwamoto, Naoki           ,
"JAPN 10A",TU,K02,MWF,6:00p-6:50p,YORK,4060B,Iwamoto, Naoki           ,
"JAPN 10A",LE,L00,TuTh,2:00p-3:20p,CENTR,220,Ross, Kayoko F           ,
"JAPN 10A",TU,L01,MWF,2:00p-2:50p,HSS,2152,Ross, Kayoko F           ,
"JAPN 10A",TU,L02,MWF,4:00p-4:50p,CENTR,204,Ross, Kayoko F           ,
"JAPN 10A",LE,M00,TuTh,3:30p-4:50p,SOLIS,109,Simpson, Junko Tokuda       ,
"JAPN 10A",TU,M01,MWF,1:00p-1:50p,YORK,4060A,Simpson, Junko Tokuda       ,
"JAPN 10A",TU,M02,MWF,3:00p-3:50p,CENTR,204,Simpson, Junko Tokuda       ,
"JAPN 10A",LE,N00,TuTh,3:30p-4:50p,YORK,3000A,Kamioka, Sachiko          ,
"JAPN 10A",TU,N01,MWF,3:00p-3:50p,YORK,3050A,Kamioka, Sachiko          ,
"JAPN 10A",TU,N02,MWF,4:00p-4:50p,YORK,3050A,Kamioka, Sachiko          ,
"JAPN 10A",LE,O00,TuTh,3:30p-4:50p,HSS,2321,Tipton, Yuko            ,
"JAPN 10A",TU,O01,MWF,3:00p-3:50p,HSS,1128B,Tipton, Yuko            ,
"JAPN 10A",TU,O02,MWF,4:00p-4:50p,HSS,1128B,Tipton, Yuko            ,
"JAPN 10A",LE,P00,TuTh,5:00p-6:20p,HSS,2321,Tipton, Yuko            ,
"JAPN 10A",TU,P01,MWF,8:00a-8:50a,CENTR,223,Tipton, Yuko            ,
"JAPN 10A",TU,P02,MWF,5:00p-5:50p,YORK,3050A,Tipton, Yuko            ,
"JAPN 10A",LE,Q00,TuTh,5:00p-6:20p,CENTR,205,Iwamoto, Naoki           ,
"JAPN 10A",TU,Q01,MWF,4:00p-4:50p,YORK,4060A,Iwamoto, Naoki           ,
"JAPN 10A",TU,Q02,MWF,5:00p-5:50p,YORK,4060A,Iwamoto, Naoki           ,
"JAPN 20A",LE,A00,TuTh,8:00a-9:20a,TM102,1,Sato, Kyoko            ,
"JAPN 20A",TU,A01,MWF,9:00a-9:50a,HSS,3086,Sato, Kyoko            ,
"JAPN 20A",TU,A02,MWF,10:00a-10:50a,HSS,3086,Sato, Kyoko            ,
"JAPN 20A",LE,B00,TuTh,9:30a-10:50a,TM102,1,Sato, Kyoko            ,
"JAPN 20A",TU,B01,MWF,11:00a-11:50a,HSS,3086,Sato, Kyoko            ,
"JAPN 20A",TU,B02,MWF,12:00p-12:50p,HSS,3086,Sato, Kyoko            ,
"JAPN 20A",LE,C00,TuTh,9:30a-10:50a,MANDE,B-104,Inada, Minori           ,
"JAPN 20A",TU,C01,MWF,3:00p-3:50p,CENTR,208,Inada, Minori           ,
"JAPN 20A",TU,C02,MWF,4:00p-4:50p,CENTR,208,Inada, Minori           ,
"JAPN 20A",LE,D00,TuTh,12:30p-1:50p,WLH,2208,McKee, Mayumi Mochizuki      ,
"JAPN 20A",TU,D01,MWF,12:00p-12:50p,YORK,4050A,McKee, Mayumi Mochizuki      ,
"JAPN 20A",TU,D02,MWF,1:00p-1:50p,YORK,4050A,McKee, Mayumi Mochizuki      ,
"JAPN 20A",LE,E00,TuTh,2:00p-3:20p,YORK,3000A,Maruyama, Rie           ,
"JAPN 20A",TU,E01,MWF,1:00p-1:50p,CENTR,206,Maruyama, Rie           ,
"JAPN 20A",TU,E02,MWF,2:00p-2:50p,CENTR,206,Maruyama, Rie           ,
"JAPN 20A",LE,F00,TuTh,3:30p-4:50p,WLH,2208,Inada, Minori           ,
"JAPN 20A",TU,F01,MWF,10:00a-10:50a,CENTR,204,Inada, Minori           ,
"JAPN 20A",TU,F02,MWF,11:00a-11:50a,CENTR,204,Inada, Minori           ,
"JAPN 20A",LE,G00,TuTh,3:30p-4:50p,CENTR,220,McKee, Mayumi Mochizuki      ,
"JAPN 20A",TU,G01,MWF,2:00p-2:50p,YORK,4050A,McKee, Mayumi Mochizuki      ,
"JAPN 20A",TU,G02,MWF,3:00p-3:50p,YORK,4050A,McKee, Mayumi Mochizuki      ,
"JAPN 20A",LE,H00,TuTh,5:00p-6:20p,CENTR,220,McKee, Mayumi Mochizuki      ,
"JAPN 20A",TU,H01,MWF,4:00p-4:50p,YORK,4060B,McKee, Mayumi Mochizuki      ,
"JAPN 20A",TU,H02,MWF,5:00p-5:50p,YORK,4060B,McKee, Mayumi Mochizuki      ,
"JAPN 130A",LE,A00,TuTh,11:00a-12:20p,HSS,2152,Simpson, Junko Tokuda       ,
"JAPN 130A",TU,A01,F,10:00a-10:50a,HSS,1138,Simpson, Junko Tokuda       ,
"JAPN 130A",TU,A02,F,11:00a-11:50a,HSS,1138,Simpson, Junko Tokuda       ,
"JAPN 130A",LE,B00,TuTh,2:00p-3:20p,WLH,2208,Inada, Minori           ,
"JAPN 130A",TU,B01,F,12:00p-12:50p,HSS,1138,Inada, Minori           ,
"JAPN 130A",TU,B02,F,1:00p-1:50p,HSS,1138,Inada, Minori           ,
"JAPN 135A",LE,A00,TuTh,3:30p-4:50p,HSS,2305A,Takeda, Izumi           ,
"JAPN 140A",LE,A00,TuTh,2:00p-3:20p,MANDE,B-146,Sato, Kyoko            ,
"LATI 10",LE,A00,TuTh,11:00a-12:20p,CSB,005,Simon Salazar, Harry Love     ,
"LATI 10",DI,A01,M,11:00a-11:50a,WLH,2206,Simon Salazar, Harry Love     ,
"LATI 10",DI,A02,M,12:00p-12:50p,WLH,2206,Simon Salazar, Harry Love     ,
"LATI 50",LE,A00,TuTh,9:30a-10:50a,HSS,1330,Kokinis, Troy Andreas       ,
"LATI 50",DI,A01,M,2:00p-2:50p,CSB,004,Kokinis, Troy Andreas       ,
"LATI 50",DI,A02,M,3:00p-3:50p,CSB,004,Kokinis, Troy Andreas       ,
"LATI 50",DI,A03,M,12:00p-12:50p,HSS,2154,Kokinis, Troy Andreas       ,
"LIAB 1A",TU,A00,MWF,9:00a-9:50a,MCGIL,2342,El Cheddadi, Youniss        ,
"LIAB 1A",TU,B00,MWF,10:00a-10:50a,MCGIL,2322,Saab, Dima             ,
"LIAB 1A",TU,C00,MWF,11:00a-11:50a,MCGIL,2322,Saab, Dima             ,
"LIAB 1A",TU,D00,MWF,12:00p-12:50p,MCGIL,2322,Saab, Dima             ,
"LIAB 1AX",DI,A00,TuTh,12:30p-1:50p,HSS,2321,Akjeje, Abdelhak          ,
"LIAB 1AX",DI,B00,TuTh,2:00p-3:20p,HSS,2321,Akjeje, Abdelhak          ,
"LIAB 1D",TU,A00,MWF,10:00a-10:50a,MCGIL,2342,El Cheddadi, Youniss        ,
"LIAB 1D",TU,B00,MWF,12:00p-12:50p,MCGIL,2330,El Cheddadi, Youniss        ,
"LIAB 1DX",DI,A00,TuTh,9:30a-10:50a,HSS,1305,Akjeje, Abdelhak          ,
"LIFR 1A",TU,A00,MWF,8:00a-8:50a,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1A",TU,B00,MWF,9:00a-9:50a,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1A",TU,C00,MWF,10:00a-10:50a,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1A",TU,D00,MWF,11:00a-11:50a,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1A",TU,E00,MWF,12:00p-12:50p,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1A",TU,F00,MWF,1:00p-1:50p,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1A",TU,G00,MWF,2:00p-2:50p,CENTR,202,Gaillard, Stephanie R       ,
"LIFR 1AX",DI,A00,TuTh,8:00a-9:20a,CENTR,207,Gaillard, Stephanie R       ,
"LIFR 1AX",DI,B00,TuTh,9:30a-10:50a,CENTR,207,Gaillard, Stephanie R       ,
"LIFR 1AX",DI,C00,TuTh,11:00a-12:20p,HSS,2321,Gaillard, Stephanie R       ,
"LIFR 1B",TU,A00,MWF,12:00p-12:50p,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1B",TU,B00,MWF,1:00p-1:50p,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1B",TU,C00,MWF,2:00p-2:50p,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1BX",DI,A00,TuTh,8:00a-9:20a,HSS,1315,Gaillard, Stephanie R       ,
"LIFR 1BX",DI,B00,TuTh,11:00a-12:20p,HSS,1315,Gaillard, Stephanie R       ,
"LIFR 1D",TU,A00,MWF,8:00a-8:50a,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1D",TU,B00,MWF,9:00a-9:50a,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1D",TU,C00,MWF,10:00a-10:50a,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1D",TU,D00,MWF,11:00a-11:50a,CENTR,208,Gaillard, Stephanie R       ,
"LIFR 1DX",DI,A00,TuTh,11:00a-12:20p,CENTR,207,Gaillard, Stephanie R       ,
"LIFR 1DX",DI,B00,TuTh,12:30p-1:50p,CENTR,207,Gaillard, Stephanie R       ,
"LIGM 1A",TU,B00,MWF,9:00a-9:50a,HSS,1128B,Riebeling, Elke          ,
"LIGM 1A",TU,C00,MWF,10:00a-10:50a,HSS,1128B,Riebeling, Elke          ,
"LIGM 1A",TU,D00,MWF,11:00a-11:50a,HSS,1128B,Riebeling, Elke          ,
"LIGM 1A",TU,E00,MWF,12:00p-12:50p,HSS,1128B,Riebeling, Elke          ,
"LIGM 1A",TU,F00,MWF,1:00p-1:50p,HSS,1128B,Riebeling, Elke          ,
"LIGM 1A",TU,G00,MWF,2:00p-2:50p,HSS,1128B,Riebeling, Elke          ,
"LIGM 1AX",DI,A00,TuTh,8:00a-9:20a,HSS,2321,Riebeling, Elke          ,
"LIGM 1AX",DI,B00,TuTh,9:30a-10:50a,HSS,2321,Riebeling, Elke          ,
"LIGM 1AX",DI,C00,TuTh,12:30p-1:50p,CENTR,217B,Riebeling, Elke          ,
"LIGM 1D",TU,A00,MWF,1:00p-1:50p,APM,5420,Riebeling, Elke          ,
"LIGM 1D",TU,B00,MWF,2:00p-2:50p,APM,5420,Riebeling, Elke          ,
"LIGM 1DX",DI,A00,TuTh,2:00p-3:20p,SOLIS,105,Riebeling, Elke          ,
"LIGN 5",LE,A00,MWF,10:00a-10:50a,PETER,104,Goodall, Grant Todd        ,
"LIGN 7",LE,B00,TuTh,11:00a-12:20p,MANDE,B-210,Mayberry, Rachel          ,
"LIGN 8",LE,A00,TuTh,9:30a-10:50a,CENTR,101,Caballero, Gabriela Hernandez   ,
"LIGN 101",LE,A00,TuTh,11:00a-12:20p,PCYNH,122,Wittenberg, Eva H         ,
"LIGN 110",LE,A00,TuTh,12:30p-1:50p,PCYNH,122,Garellek, Marc           ,
"LIGN 143",LE,A00,MWF,10:00a-10:50a,PCYNH,121,Bakovic, Eric John         ,
"LIGN 144",LE,A00,TuTh,11:00a-12:20p,MANDE,B-104,Lott, Margaret S.         ,
"LIGN 152",LE,A00,TuTh,12:30p-1:50p,APM,2452,Caballero, Gabriela Hernandez   ,
"LIGN 155",LE,A00,TuTh,12:30p-1:50p,SOLIS,111,Kluender, Robert          ,
"LIGN 167",LE,A00,TuTh,3:30p-4:50p,SOLIS,104,Bergen, Leon            ,
"LIGN 170",LE,A00,TuTh,2:00p-3:20p,CSB,005,Wittenberg, Eva H         ,
"LIHL 112F",LE,A00,TuTh,11:00a-12:20p,HSS,1305,Alicio, Atilio           ,
"LIHL 114F",LE,A00,TuTh,9:30a-10:50a,HSS,1315,Hill, Kimloan T.V.         ,
"LIHL 115F",LE,A00,TuTh,2:00p-3:20p,HSS,1305,Sadegholvad, Elham         ,
"LIHL 117F",LE,A00,MW,2:00p-3:20p,APM,3402,Sadegholvad, Elham         ,
"LIHL 119F",LE,A00,TuTh,5:00p-6:20p,HSS,2150,Sadegholvad, Elham         ,
"LIHL 124F",LE,A00,TuTh,2:00p-3:20p,HSS,2305A,Hill, Kimloan T.V.         ,
"LIHL 132F",LE,A00,TuTh,12:30p-1:50p,HSS,1305,Alicio, Atilio           ,
"LIHL 137F",LE,A00,TuTh,3:30p-4:50p,HSS,1305,Sadegholvad, Elham         ,
"LIIT 1A",TU,A00,MWF,9:00a-9:50a,MCGIL,2334,Riebeling, Elke          ,
"LIIT 1A",TU,B00,MWF,10:00a-10:50a,APM,3218,Riebeling, Elke          ,
"LIIT 1A",TU,C00,MWF,11:00a-11:50a,APM,3218,Riebeling, Elke          ,
"LIIT 1A",TU,D00,MWF,12:00p-12:50p,MANDE,B-153,Riebeling, Elke          ,
"LIIT 1AX",DI,A00,TuTh,8:00a-9:20a,HSS,2154,Riebeling, Elke          ,
"LIIT 1AX",DI,B00,TuTh,9:30a-10:50a,HSS,2154,Riebeling, Elke          ,
"LIPO 1A",TU,A00,MWF,10:00a-10:50a,MCGIL,2334,Paladini, Denise          ,
"LIPO 1A",TU,B00,MWF,11:00a-11:50a,MCGIL,2334,Goodall, Grant Todd        ,
"LIPO 1A",TU,C00,MWF,1:00p-1:50p,MCGIL,2334,Paladini, Denise          ,
"LIPO 1AX",DI,A00,TuTh,11:00a-12:20p,APM,3402,De Abreu, Cassia          ,
"LIPO 1AX",DI,B00,TuTh,3:30p-4:50p,APM,3402,De Abreu, Cassia          ,
"LIPO 1D",TU,A00,MWF,12:00p-12:50p,MCGIL,2334,Paladini, Denise          ,
"LIPO 1DX",DI,A00,TuTh,2:00p-3:20p,APM,3402,De Abreu, Cassia          ,
"LISL 1A",TU,A00,MWF,1:00p-1:50p,MCGIL,2330,Lott, Margaret S.         ,
"LISL 1A",TU,B00,MWF,2:00p-2:50p,MCGIL,2330,Lott, Margaret S.         ,
"LISL 1A",TU,D00,MWF,3:00p-3:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1A",TU,E00,MWF,3:00p-3:50p,MCGIL,2330,Lott, Margaret S.         ,
"LISL 1A",TU,F00,MWF,4:00p-4:50p,MCGIL,2330,Lott, Margaret S.         ,
"LISL 1A",TU,G00,MWF,4:00p-4:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1A",TU,H00,MWF,5:00p-5:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1A",TU,I00,MWF,6:00p-6:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1AX",DI,A00,TuTh,8:00a-9:20a,APM,3321,Lott, Margaret S.         ,
"LISL 1AX",DI,B00,TuTh,9:30a-10:50a,APM,3321,Lott, Margaret S.         ,
"LISL 1AX",DI,D00,TuTh,3:30p-4:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1AX",DI,E00,TuTh,12:30p-1:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1B",TU,A00,MWF,8:00a-8:50a,APM,3321,Lott, Margaret S.         ,
"LISL 1B",TU,B00,MWF,9:00a-9:50a,APM,3321,Lott, Margaret S.         ,
"LISL 1B",TU,C00,MWF,10:00a-10:50a,APM,3321,Lott, Margaret S.         ,
"LISL 1BX",DI,A00,TuTh,6:30p-7:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1BX",DI,B00,TuTh,5:00p-6:20p,APM,3321,Lott, Margaret S.         ,
"LISL 1D",TU,A00,MWF,12:00p-12:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1D",TU,B00,MWF,2:00p-2:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1D",TU,C00,MWF,11:00a-11:50a,APM,3321,Lott, Margaret S.         ,
"LISL 1D",TU,D00,MWF,1:00p-1:50p,APM,3321,Lott, Margaret S.         ,
"LISL 1DX",DI,A00,TuTh,2:00p-3:20p,APM,3321,Lott, Margaret S.         ,
"LISL 1DX",DI,B00,TuTh,11:00a-12:20p,APM,3321,Lott, Margaret S.         ,
"LISP 1A",TU,A00,MWF,8:00a-8:50a,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,B00,MWF,9:00a-9:50a,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,C00,MWF,10:00a-10:50a,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,D00,MWF,11:00a-11:50a,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,E00,MWF,12:00p-12:50p,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,F00,MWF,1:00p-1:50p,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,G00,MWF,2:00p-2:50p,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,H00,MWF,3:00p-3:50p,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,I00,MWF,4:00p-4:50p,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1A",TU,J00,MWF,5:00p-5:50p,HSS,1106A,Munoz Sanchez, Alicia       ,
"LISP 1AX",DI,A00,TuTh,8:00a-9:20a,SOLIS,105,Munoz Sanchez, Alicia       ,
"LISP 1AX",DI,B00,TuTh,9:30a-10:50a,SOLIS,105,Munoz Sanchez, Alicia       ,
"LISP 1AX",DI,C00,TuTh,11:00a-12:20p,SOLIS,105,Munoz Sanchez, Alicia       ,
"LISP 1AX",DI,D00,TuTh,12:30p-1:50p,SOLIS,105,Munoz Sanchez, Alicia       ,
"LISP 1AX",DI,E00,TuTh,3:30p-4:50p,SOLIS,105,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,A00,MWF,8:00a-8:50a,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,B00,MWF,9:00a-9:50a,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,C00,MWF,10:00a-10:50a,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,D00,MWF,11:00a-11:50a,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,E00,MWF,11:00a-11:50a,MCGIL,2342,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,F00,MWF,12:00p-12:50p,MCGIL,2342,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,G00,MWF,12:00p-12:50p,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,H00,MWF,1:00p-1:50p,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,I00,MWF,2:00p-2:50p,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,J00,MWF,3:00p-3:50p,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1B",TU,K00,MWF,4:00p-4:50p,HSS,2305B,Munoz Sanchez, Alicia       ,
"LISP 1BX",DI,A00,TuTh,8:00a-9:20a,CENTR,218,Munoz Sanchez, Alicia       ,
"LISP 1BX",DI,B00,TuTh,9:30a-10:50a,CENTR,218,Munoz Sanchez, Alicia       ,
"LISP 1BX",DI,C00,TuTh,11:00a-12:20p,CENTR,218,Munoz Sanchez, Alicia       ,
"LISP 1BX",DI,D00,TuTh,12:30p-1:50p,CENTR,218,Munoz Sanchez, Alicia       ,
"LISP 1BX",DI,E00,TuTh,2:00p-3:20p,CENTR,218,Munoz Sanchez, Alicia       ,
"LISP 1BX",DI,F00,TuTh,3:30p-4:50p,CENTR,218,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,A00,MWF,8:00a-8:50a,HSS,1305,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,B00,MWF,8:00a-8:50a,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,C00,MWF,9:00a-9:50a,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,D00,MWF,9:00a-9:50a,HSS,1305,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,E00,MWF,10:00a-10:50a,HSS,1305,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,F00,MWF,10:00a-10:50a,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,G00,MWF,11:00a-11:50a,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,H00,MWF,12:00p-12:50p,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,I00,MWF,1:00p-1:50p,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,J00,MWF,2:00p-2:50p,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,K00,MWF,3:00p-3:50p,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,L00,MWF,4:00p-4:50p,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,M00,MWF,4:00p-4:50p,HSS,1305,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,N00,MWF,5:00p-5:50p,HSS,1305,Munoz Sanchez, Alicia       ,
"LISP 1D",TU,O00,MWF,5:00p-5:50p,HSS,2305A,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,A00,TuTh,8:00a-9:20a,HSS,2150,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,B00,TuTh,9:30a-10:50a,HSS,2150,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,C00,TuTh,11:00a-12:20p,HSS,2150,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,D00,TuTh,12:30p-1:50p,HSS,1315,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,E00,TuTh,12:30p-1:50p,HSS,2150,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,F00,TuTh,2:00p-3:20p,HSS,2150,Munoz Sanchez, Alicia       ,
"LISP 1DX",DI,G00,TuTh,3:30p-4:50p,HSS,2150,Munoz Sanchez, Alicia       ,
"LISP 15",TU,A00,MW,1:00p-1:50p,MCGIL,2342,Munoz Sanchez, Alicia       ,
"LISP 15",TU,B00,MW,2:00p-2:50p,MCGIL,2342,Munoz Sanchez, Alicia       ,
"LISP 18",LE,A00,MW,2:00p-2:50p,MCGIL,2334,Munoz Sanchez, Alicia       ,
"LTAM 110",LE,A00,MWF,2:00p-2:50p,WLH,2207,Parra, Max             ,
"LTCS 87",SE,A00,Th,12:30p-1:20p,LIT,355,Nguyen, Hoang Tan         ,
"LTCS 110",LE,A00,TuTh,3:30p-4:50p,WLH,2114,Nguyen, Hoang Tan         ,
"LTCS 150",LE,A00,TuTh,12:30p-1:50p,LIT,437,Lopez, Felipe           ,
"LTCS 170",LE,A00,MW,6:30p-7:50p,WLH,2110,Heinrich, Larissa         ,
"LTEA 110C",LE,A00,TuTh,5:00p-6:20p,PCYNH,122,Liao, Ping H            ,
"LTEA 120C",LE,A00,MW,5:00p-6:20p,PETER,108,Heinrich, Larissa         ,
"LTEN 21",LE,A00,MWF,10:00a-10:50a,WLH,2111,Lampert-Weissig, Lisa       ,
"LTEN 21",DI,A01,Tu,1:00p-1:50p,WLH,2112,Lampert-Weissig, Lisa       ,
"LTEN 21",DI,A02,Tu,10:00a-10:50a,LIT,255,Lampert-Weissig, Lisa       ,
"LTEN 28",LE,A00,MWF,11:00a-11:50a,LEDDN,AUD,Suzuki, Erin M.          ,
"LTEN 28",DI,A01,W,12:00p-12:50p,CENTR,217A,Suzuki, Erin M.          ,
"LTEN 28",DI,A02,W,1:00p-1:50p,CENTR,217A,Suzuki, Erin M.          ,
"LTEN 28",DI,A03,Th,11:00a-11:50a,CENTR,217A,Suzuki, Erin M.          ,
"LTEN 28",DI,A04,Th,12:00p-12:50p,CENTR,217A,Suzuki, Erin M.          ,
"LTEN 28",DI,A05,Th,1:00p-1:50p,CENTR,217A,Suzuki, Erin M.          ,
"LTEN 28",DI,A06,W,1:00p-1:50p,LIT,255,Suzuki, Erin M.          ,
"LTEN 87",SE,A00,W,1:00p-1:50p,LIT,437,Forbes, Camille          ,
"LTEN 140",LE,A00,MW,5:00p-6:20p,CENTR,217A,Nicolazzo, Sarah E.        ,
"LTEN 148",LE,A00,TuTh,5:00p-6:20p,WLH,2209,Walkiewicz, Kathryn A       ,
"LTEN 149",LE,A00,MWF,2:00p-2:50p,WLH,2114,Lampert-Weissig, Lisa       ,
